Delivery Date,Hour Ending,Settlement Point,RTM Price,DAM Price
2023-01-21,19,LZ_SOUTH,24.3,32.4
2023-01-21,19,LZ_WEST,24.27,25.67
2023-01-21,20,LZ_HOUSTON,21.13,25.4
2023-01-21,20,LZ_NORTH,20.72,21.46
2023-01-21,20,LZ_SOUTH,21.73,29.24
2023-01-21,20,LZ_WEST,19.77,23.15
2023-01-21,21,LZ_HOUSTON,18.08,24.85
2023-01-21,21,LZ_NORTH,17.46,20.94
2023-01-21,21,LZ_SOUTH,18.6,28.75
2023-01-21,21,LZ_WEST,4.95,22.83
2023-01-21,22,LZ_HOUSTON,17.17,21.41
2023-01-21,22,LZ_NORTH,16.9,17.69
2023-01-21,22,LZ_SOUTH,17.05,25.11
2023-01-21,22,LZ_WEST,2.25,19.91
2023-01-21,23,LZ_HOUSTON,16.45,22.56
2023-01-21,23,LZ_NORTH,16.35,19.45
2023-01-21,23,LZ_SOUTH,16.09,25.75
2023-01-21,23,LZ_WEST,2.6,22.06
2023-01-21,24,LZ_HOUSTON,16.28,20.36
2023-01-21,24,LZ_NORTH,16.28,18.4
2023-01-21,24,LZ_SOUTH,16.28,22.34
2023-01-21,24,LZ_WEST,16.28,21.87
2023-01-22,1,LZ_HOUSTON,16.71,23.22
2023-01-22,1,LZ_NORTH,16.71,22.95
2023-01-22,1,LZ_SOUTH,16.71,23.55
2023-01-22,1,LZ_WEST,16.71,30.45
2023-01-22,2,LZ_HOUSTON,17.1,21.16
2023-01-22,2,LZ_NORTH,16.66,21.04
2023-01-22,2,LZ_SOUTH,17.69,21.36
2023-01-22,2,LZ_WEST,44.93,29.35
2023-01-22,3,LZ_HOUSTON,17.47,21.73
2023-01-22,3,LZ_NORTH,16.82,21.56
2023-01-22,3,LZ_SOUTH,18.32,21.94
2023-01-22,3,LZ_WEST,57.99,30.91
2023-01-22,4,LZ_HOUSTON,17.5,23.75
2023-01-22,4,LZ_NORTH,16.67,23.6
2023-01-22,4,LZ_SOUTH,18.58,23.68
2023-01-22,4,LZ_WEST,68.93,34.48
2023-01-22,5,LZ_HOUSTON,19.05,24.72
2023-01-22,5,LZ_NORTH,18.25,24.75
2023-01-22,5,LZ_SOUTH,20.12,23.14
2023-01-22,5,LZ_WEST,69.56,37.32
2023-01-22,6,LZ_HOUSTON,22.74,25.75
2023-01-22,6,LZ_NORTH,22.41,25.99
2023-01-22,6,LZ_SOUTH,32.52,22.61
2023-01-22,6,LZ_WEST,71.49,40.24
2023-01-22,7,LZ_HOUSTON,20.4,26.42
2023-01-22,7,LZ_NORTH,20.68,26.91
2023-01-22,7,LZ_SOUTH,28.64,22.27
2023-01-22,7,LZ_WEST,32.96,38.64
2023-01-22,8,LZ_HOUSTON,24.17,33.47
2023-01-22,8,LZ_NORTH,24.14,33.95
2023-01-22,8,LZ_SOUTH,35.34,29.33
2023-01-22,8,LZ_WEST,66.32,45.64
2023-01-22,9,LZ_HOUSTON,24.27,31.77
2023-01-22,9,LZ_NORTH,23.83,31.79
2023-01-22,9,LZ_SOUTH,36.54,30.28
2023-01-22,9,LZ_WEST,31.02,37.53
2023-01-22,10,LZ_HOUSTON,19.03,25.19
2023-01-22,10,LZ_NORTH,18.61,25.22
2023-01-22,10,LZ_SOUTH,28.43,25.2
2023-01-22,10,LZ_WEST,18.38,26.3
2023-01-22,11,LZ_HOUSTON,17.35,22.1
2023-01-22,11,LZ_NORTH,17.05,22.13
2023-01-22,11,LZ_SOUTH,22.93,22.11
2023-01-22,11,LZ_WEST,16.89,23.07
2023-01-22,12,LZ_HOUSTON,18.87,20.83
2023-01-22,12,LZ_NORTH,18.87,20.82
2023-01-22,12,LZ_SOUTH,18.54,20.82
2023-01-22,12,LZ_WEST,18.87,21.78
2023-01-22,13,LZ_HOUSTON,19.54,20.01
2023-01-22,13,LZ_NORTH,19.54,20.0
2023-01-22,13,LZ_SOUTH,19.54,20.01
2023-01-22,13,LZ_WEST,19.54,20.97
2023-01-22,14,LZ_HOUSTON,16.49,19.64
2023-01-22,14,LZ_NORTH,16.49,19.63
2023-01-22,14,LZ_SOUTH,16.49,19.64
2023-01-22,14,LZ_WEST,16.49,20.66
2023-01-22,15,LZ_HOUSTON,15.47,18.94
2023-01-22,15,LZ_NORTH,15.47,18.93
2023-01-22,15,LZ_SOUTH,15.47,18.94
2023-01-22,15,LZ_WEST,15.47,20.04
2023-01-22,16,LZ_HOUSTON,15.43,19.02
2023-01-22,16,LZ_NORTH,15.43,19.0
2023-01-22,16,LZ_SOUTH,15.43,19.04
2023-01-22,16,LZ_WEST,15.43,20.31
2023-01-22,17,LZ_HOUSTON,16.79,22.6
2023-01-22,17,LZ_NORTH,16.79,22.56
2023-01-22,17,LZ_SOUTH,16.79,22.63
2023-01-22,17,LZ_WEST,16.79,25.15
2023-01-22,18,LZ_HOUSTON,30.28,43.45
2023-01-22,18,LZ_NORTH,30.28,43.09
2023-01-22,18,LZ_SOUTH,30.28,44.21
2023-01-22,18,LZ_WEST,30.28,55.65
2023-01-22,19,LZ_HOUSTON,45.93,48.74
2023-01-22,19,LZ_NORTH,45.93,48.44
2023-01-22,19,LZ_SOUTH,45.93,49.39
2023-01-22,19,LZ_WEST,45.93,62.9
2023-01-22,20,LZ_HOUSTON,172.44,43.79
2023-01-22,20,LZ_NORTH,175.12,43.53
2023-01-22,20,LZ_SOUTH,166.93,44.39
2023-01-22,20,LZ_WEST,191.0,57.48
2023-01-22,21,LZ_HOUSTON,35.52,30.91
2023-01-22,21,LZ_NORTH,35.56,30.69
2023-01-22,21,LZ_SOUTH,38.58,31.29
2023-01-22,21,LZ_WEST,36.82,41.08
2023-01-22,22,LZ_HOUSTON,51.65,28.44
2023-01-22,22,LZ_NORTH,51.08,28.44
2023-01-22,22,LZ_SOUTH,62.53,27.74
2023-01-22,22,LZ_WEST,50.77,36.27
2023-01-22,23,LZ_HOUSTON,26.23,24.92
2023-01-22,23,LZ_NORTH,25.85,25.0
2023-01-22,23,LZ_SOUTH,33.42,23.75
2023-01-22,23,LZ_WEST,25.65,30.01
2023-01-22,24,LZ_HOUSTON,24.84,22.92
2023-01-22,24,LZ_NORTH,24.63,23.0
2023-01-22,24,LZ_SOUTH,29.27,21.81
2023-01-22,24,LZ_WEST,24.52,27.7
2023-01-23,1,LZ_HOUSTON,23.76,22.75
2023-01-23,1,LZ_NORTH,23.4,23.09
2023-01-23,1,LZ_SOUTH,31.92,20.39
2023-01-23,1,LZ_WEST,23.21,27.17
2023-01-23,2,LZ_HOUSTON,18.3,20.68
2023-01-23,2,LZ_NORTH,17.93,20.91
2023-01-23,2,LZ_SOUTH,27.37,18.84
2023-01-23,2,LZ_WEST,17.77,24.12
2023-01-23,3,LZ_HOUSTON,18.05,20.71
2023-01-23,3,LZ_NORTH,17.62,20.95
2023-01-23,3,LZ_SOUTH,29.49,18.94
2023-01-23,3,LZ_WEST,17.48,24.43
2023-01-23,4,LZ_HOUSTON,18.19,21.18
2023-01-23,4,LZ_NORTH,17.61,21.45
2023-01-23,4,LZ_SOUTH,31.72,19.2
2023-01-23,4,LZ_WEST,17.3,24.57
2023-01-23,5,LZ_HOUSTON,18.2,20.6
2023-01-23,5,LZ_NORTH,17.59,21.01
2023-01-23,5,LZ_SOUTH,31.21,17.81
2023-01-23,5,LZ_WEST,17.27,24.21
2023-01-23,6,LZ_HOUSTON,24.38,24.07
2023-01-23,6,LZ_NORTH,23.6,24.64
2023-01-23,6,LZ_SOUTH,40.1,19.26
2023-01-23,6,LZ_WEST,23.2,28.5
2023-01-23,7,LZ_HOUSTON,37.86,40.17
2023-01-23,7,LZ_NORTH,36.64,41.07
2023-01-23,7,LZ_SOUTH,61.87,35.0
2023-01-23,7,LZ_WEST,36.0,43.52
2023-01-23,8,LZ_HOUSTON,98.16,39.66
2023-01-23,8,LZ_NORTH,96.92,44.37
2023-01-23,8,LZ_SOUTH,121.59,34.09
2023-01-23,8,LZ_WEST,96.27,44.94
2023-01-23,9,LZ_HOUSTON,26.96,31.66
2023-01-23,9,LZ_NORTH,26.64,34.26
2023-01-23,9,LZ_SOUTH,33.17,26.75
2023-01-23,9,LZ_WEST,26.47,33.07
2023-01-23,10,LZ_HOUSTON,21.97,23.23
2023-01-23,10,LZ_NORTH,24.36,23.13
2023-01-23,10,LZ_SOUTH,22.05,19.08
2023-01-23,10,LZ_WEST,18.31,17.66
2023-01-23,11,LZ_HOUSTON,15.0,20.46
2023-01-23,11,LZ_NORTH,17.58,20.44
2023-01-23,11,LZ_SOUTH,26.16,15.59
2023-01-23,11,LZ_WEST,9.81,12.45
2023-01-23,12,LZ_HOUSTON,20.64,19.36
2023-01-23,12,LZ_NORTH,22.2,20.0
2023-01-23,12,LZ_SOUTH,33.93,13.51
2023-01-23,12,LZ_WEST,3.01,11.05
2023-01-23,13,LZ_HOUSTON,17.78,17.81
2023-01-23,13,LZ_NORTH,20.36,18.41
2023-01-23,13,LZ_SOUTH,29.08,11.59
2023-01-23,13,LZ_WEST,15.03,9.07
2023-01-23,14,LZ_HOUSTON,14.37,15.14
2023-01-23,14,LZ_NORTH,14.29,15.34
2023-01-23,14,LZ_SOUTH,32.03,9.44
2023-01-23,14,LZ_WEST,9.04,7.63
2023-01-23,15,LZ_HOUSTON,7.3,13.52
2023-01-23,15,LZ_NORTH,6.48,13.04
2023-01-23,15,LZ_SOUTH,26.12,7.34
2023-01-23,15,LZ_WEST,1.74,3.91
2023-01-23,16,LZ_HOUSTON,5.65,12.65
2023-01-23,16,LZ_NORTH,4.73,12.21
2023-01-23,16,LZ_SOUTH,23.6,5.8
2023-01-23,16,LZ_WEST,1.61,4.52
2023-01-23,17,LZ_HOUSTON,16.85,14.36
2023-01-23,17,LZ_NORTH,15.83,13.89
2023-01-23,17,LZ_SOUTH,44.45,9.1
2023-01-23,17,LZ_WEST,0.87,5.4
2023-01-23,18,LZ_HOUSTON,38.76,23.0
2023-01-23,18,LZ_NORTH,38.85,22.91
2023-01-23,18,LZ_SOUTH,77.77,17.42
2023-01-23,18,LZ_WEST,34.19,16.46
2023-01-23,19,LZ_HOUSTON,31.11,30.44
2023-01-23,19,LZ_NORTH,32.86,31.02
2023-01-23,19,LZ_SOUTH,23.07,24.56
2023-01-23,19,LZ_WEST,34.39,26.45
2023-01-23,20,LZ_HOUSTON,33.58,27.32
2023-01-23,20,LZ_NORTH,36.41,27.66
2023-01-23,20,LZ_SOUTH,34.95,22.94
2023-01-23,20,LZ_WEST,34.57,23.7
2023-01-23,21,LZ_HOUSTON,30.2,26.02
2023-01-23,21,LZ_NORTH,31.08,26.96
2023-01-23,21,LZ_SOUTH,27.95,21.72
2023-01-23,21,LZ_WEST,31.91,24.87
2023-01-23,22,LZ_HOUSTON,26.09,23.25
2023-01-23,22,LZ_NORTH,29.17,24.11
2023-01-23,22,LZ_SOUTH,24.23,17.88
2023-01-23,22,LZ_WEST,34.0,22.66
2023-01-23,23,LZ_HOUSTON,20.09,19.82
2023-01-23,23,LZ_NORTH,21.27,20.56
2023-01-23,23,LZ_SOUTH,15.32,13.42
2023-01-23,23,LZ_WEST,22.52,21.55
2023-01-23,24,LZ_HOUSTON,17.23,18.52
2023-01-23,24,LZ_NORTH,18.63,19.2
2023-01-23,24,LZ_SOUTH,10.25,10.7
2023-01-23,24,LZ_WEST,20.12,20.45
2023-01-24,1,LZ_HOUSTON,17.67,21.53
2023-01-24,1,LZ_NORTH,19.22,23.5
2023-01-24,1,LZ_SOUTH,10.21,12.98
2023-01-24,1,LZ_WEST,20.87,27.0
2023-01-24,2,LZ_HOUSTON,19.75,21.55
2023-01-24,2,LZ_NORTH,23.35,23.12
2023-01-24,2,LZ_SOUTH,10.08,12.16
2023-01-24,2,LZ_WEST,29.84,27.78
2023-01-24,3,LZ_HOUSTON,23.01,21.83
2023-01-24,3,LZ_NORTH,25.49,23.05
2023-01-24,3,LZ_SOUTH,11.46,12.54
2023-01-24,3,LZ_WEST,30.46,30.98
2023-01-24,4,LZ_HOUSTON,23.52,22.23
2023-01-24,4,LZ_NORTH,25.32,23.5
2023-01-24,4,LZ_SOUTH,16.3,12.36
2023-01-24,4,LZ_WEST,29.01,36.28
2023-01-24,5,LZ_HOUSTON,21.69,24.9
2023-01-24,5,LZ_NORTH,23.83,26.12
2023-01-24,5,LZ_SOUTH,13.33,14.56
2023-01-24,5,LZ_WEST,28.54,40.06
2023-01-24,6,LZ_HOUSTON,22.62,26.89
2023-01-24,6,LZ_NORTH,24.48,28.72
2023-01-24,6,LZ_SOUTH,14.15,14.86
2023-01-24,6,LZ_WEST,25.69,45.92
2023-01-24,7,LZ_HOUSTON,21.56,41.43
2023-01-24,7,LZ_NORTH,23.36,45.01
2023-01-24,7,LZ_SOUTH,13.06,23.24
2023-01-24,7,LZ_WEST,24.59,59.3
2023-01-24,8,LZ_HOUSTON,20.87,49.66
2023-01-24,8,LZ_NORTH,23.97,53.61
2023-01-24,8,LZ_SOUTH,8.85,31.31
2023-01-24,8,LZ_WEST,26.74,66.22
2023-01-24,9,LZ_HOUSTON,26.62,43.27
2023-01-24,9,LZ_NORTH,26.54,46.68
2023-01-24,9,LZ_SOUTH,25.08,26.63
2023-01-24,9,LZ_WEST,26.52,55.25
2023-01-24,10,LZ_HOUSTON,26.73,33.83
2023-01-24,10,LZ_NORTH,26.59,36.31
2023-01-24,10,LZ_SOUTH,25.41,23.2
2023-01-24,10,LZ_WEST,26.52,40.69
2023-01-24,11,LZ_HOUSTON,27.17,28.59
2023-01-24,11,LZ_NORTH,27.66,30.93
2023-01-24,11,LZ_SOUTH,26.12,18.59
2023-01-24,11,LZ_WEST,28.59,33.29
2023-01-24,12,LZ_HOUSTON,26.27,28.99
2023-01-24,12,LZ_NORTH,26.43,31.62
2023-01-24,12,LZ_SOUTH,29.45,18.81
2023-01-24,12,LZ_WEST,26.51,33.83
2023-01-24,13,LZ_HOUSTON,22.8,27.88
2023-01-24,13,LZ_NORTH,26.49,30.09
2023-01-24,13,LZ_SOUTH,19.61,18.68
2023-01-24,13,LZ_WEST,32.62,32.18
2023-01-24,14,LZ_HOUSTON,20.2,24.93
2023-01-24,14,LZ_NORTH,21.26,27.07
2023-01-24,14,LZ_SOUTH,14.07,14.55
2023-01-24,14,LZ_WEST,21.54,29.34
2023-01-24,15,LZ_HOUSTON,17.13,23.68
2023-01-24,15,LZ_NORTH,18.83,25.7
2023-01-24,15,LZ_SOUTH,10.93,13.5
2023-01-24,15,LZ_WEST,18.67,27.47
2023-01-24,16,LZ_HOUSTON,-104.6,21.99
2023-01-24,16,LZ_NORTH,16.46,24.08
2023-01-24,16,LZ_SOUTH,7.37,11.31
2023-01-24,16,LZ_WEST,16.74,25.74
2023-01-24,17,LZ_HOUSTON,12.08,24.19
2023-01-24,17,LZ_NORTH,13.38,25.81
2023-01-24,17,LZ_SOUTH,3.53,13.22
2023-01-24,17,LZ_WEST,13.69,27.65
2023-01-24,18,LZ_HOUSTON,13.76,40.62
2023-01-24,18,LZ_NORTH,15.05,43.7
2023-01-24,18,LZ_SOUTH,4.63,27.12
2023-01-24,18,LZ_WEST,15.39,50.82
2023-01-24,19,LZ_HOUSTON,20.88,37.86
2023-01-24,19,LZ_NORTH,20.86,41.11
2023-01-24,19,LZ_SOUTH,20.35,25.34
2023-01-24,19,LZ_WEST,20.84,50.55
2023-01-24,20,LZ_HOUSTON,22.07,36.7
2023-01-24,20,LZ_NORTH,22.11,39.18
2023-01-24,20,LZ_SOUTH,22.11,24.76
2023-01-24,20,LZ_WEST,22.11,49.55
2023-01-24,21,LZ_HOUSTON,20.74,35.68
2023-01-24,21,LZ_NORTH,20.77,37.41
2023-01-24,21,LZ_SOUTH,20.77,27.04
2023-01-24,21,LZ_WEST,20.77,48.74
2023-01-24,22,LZ_HOUSTON,18.17,31.81
2023-01-24,22,LZ_NORTH,18.17,33.2
2023-01-24,22,LZ_SOUTH,18.17,23.36
2023-01-24,22,LZ_WEST,18.17,43.18
2023-01-24,23,LZ_HOUSTON,15.79,26.72
2023-01-24,23,LZ_NORTH,16.93,27.88
2023-01-24,23,LZ_SOUTH,10.2,19.75
2023-01-24,23,LZ_WEST,18.16,40.92
2023-01-24,24,LZ_HOUSTON,15.07,25.77
2023-01-24,24,LZ_NORTH,16.58,26.12
2023-01-24,24,LZ_SOUTH,8.03,19.27
2023-01-24,24,LZ_WEST,18.19,39.35
2023-01-25,1,LZ_HOUSTON,14.33,21.19
2023-01-25,1,LZ_NORTH,15.72,23.09
2023-01-25,1,LZ_SOUTH,8.25,12.7
2023-01-25,1,LZ_WEST,17.24,33.6
2023-01-25,2,LZ_HOUSTON,12.34,19.54
2023-01-25,2,LZ_NORTH,13.44,20.77
2023-01-25,2,LZ_SOUTH,7.69,12.22
2023-01-25,2,LZ_WEST,14.62,30.9
2023-01-25,3,LZ_HOUSTON,13.69,19.38
2023-01-25,3,LZ_NORTH,14.47,20.5
2023-01-25,3,LZ_SOUTH,10.47,12.94
2023-01-25,3,LZ_WEST,15.28,31.11
2023-01-25,4,LZ_HOUSTON,16.51,19.71
2023-01-25,4,LZ_NORTH,16.51,20.29
2023-01-25,4,LZ_SOUTH,16.5,14.92
2023-01-25,4,LZ_WEST,16.48,29.93
2023-01-25,5,LZ_HOUSTON,18.27,23.03
2023-01-25,5,LZ_NORTH,18.23,23.08
2023-01-25,5,LZ_SOUTH,18.37,22.25
2023-01-25,5,LZ_WEST,18.57,32.63
2023-01-25,6,LZ_HOUSTON,-3.64,26.97
2023-01-25,6,LZ_NORTH,14.94,26.61
2023-01-25,6,LZ_SOUTH,21.02,26.57
2023-01-25,6,LZ_WEST,30.33,35.5
2023-01-25,7,LZ_HOUSTON,20.52,46.92
2023-01-25,7,LZ_NORTH,20.52,46.78
2023-01-25,7,LZ_SOUTH,20.52,46.84
2023-01-25,7,LZ_WEST,20.49,56.81
2023-01-25,8,LZ_HOUSTON,24.39,46.44
2023-01-25,8,LZ_NORTH,24.41,46.14
2023-01-25,8,LZ_SOUTH,24.54,45.95
2023-01-25,8,LZ_WEST,25.61,58.89
2023-01-25,9,LZ_HOUSTON,22.45,33.33
2023-01-25,9,LZ_NORTH,20.86,32.57
2023-01-25,9,LZ_SOUTH,24.16,33.19
2023-01-25,9,LZ_WEST,50.65,38.08
2023-01-25,10,LZ_HOUSTON,18.22,25.73
2023-01-25,10,LZ_NORTH,18.22,24.99
2023-01-25,10,LZ_SOUTH,18.22,25.08
2023-01-25,10,LZ_WEST,18.19,24.94
2023-01-25,11,LZ_HOUSTON,15.64,24.01
2023-01-25,11,LZ_NORTH,15.52,23.03
2023-01-25,11,LZ_SOUTH,15.79,23.23
2023-01-25,11,LZ_WEST,15.33,23.05
2023-01-25,12,LZ_HOUSTON,0.0,22.9
2023-01-25,12,LZ_NORTH,0.0,21.96
2023-01-25,12,LZ_SOUTH,0.0,22.1
2023-01-25,12,LZ_WEST,0.0,22.07
2023-01-25,13,LZ_HOUSTON,0.01,21.89
2023-01-25,13,LZ_NORTH,0.01,21.15
2023-01-25,13,LZ_SOUTH,0.01,21.3
2023-01-25,13,LZ_WEST,0.01,21.23
2023-01-25,14,LZ_HOUSTON,0.0,21.31
2023-01-25,14,LZ_NORTH,0.0,20.54
2023-01-25,14,LZ_SOUTH,0.0,20.7
2023-01-25,14,LZ_WEST,0.0,20.71
2023-01-25,15,LZ_HOUSTON,0.6,20.91
2023-01-25,15,LZ_NORTH,0.6,20.12
2023-01-25,15,LZ_SOUTH,0.6,20.22
2023-01-25,15,LZ_WEST,0.6,20.37
2023-01-25,16,LZ_HOUSTON,0.01,21.02
2023-01-25,16,LZ_NORTH,0.01,20.24
2023-01-25,16,LZ_SOUTH,0.01,20.33
2023-01-25,16,LZ_WEST,0.01,20.58
2023-01-25,17,LZ_HOUSTON,-47.12,23.78
2023-01-25,17,LZ_NORTH,11.98,23.02
2023-01-25,17,LZ_SOUTH,11.98,23.09
2023-01-25,17,LZ_WEST,11.98,24.37
2023-01-25,18,LZ_HOUSTON,19.71,41.11
2023-01-25,18,LZ_NORTH,20.91,41.5
2023-01-25,18,LZ_SOUTH,20.91,39.88
2023-01-25,18,LZ_WEST,20.91,55.84
2023-01-25,19,LZ_HOUSTON,31.64,52.36
2023-01-25,19,LZ_NORTH,30.9,53.08
2023-01-25,19,LZ_SOUTH,32.33,51.17
2023-01-25,19,LZ_WEST,44.44,79.3
2023-01-25,20,LZ_HOUSTON,29.32,48.7
2023-01-25,20,LZ_NORTH,27.8,49.12
2023-01-25,20,LZ_SOUTH,30.34,47.6
2023-01-25,20,LZ_WEST,57.91,75.87
2023-01-25,21,LZ_HOUSTON,28.36,41.9
2023-01-25,21,LZ_NORTH,28.36,41.77
2023-01-25,21,LZ_SOUTH,28.36,41.15
2023-01-25,21,LZ_WEST,28.39,67.45
2023-01-25,22,LZ_HOUSTON,26.35,38.2
2023-01-25,22,LZ_NORTH,26.35,37.31
2023-01-25,22,LZ_SOUTH,26.35,38.07
2023-01-25,22,LZ_WEST,26.35,61.35
2023-01-25,23,LZ_HOUSTON,25.34,30.84
2023-01-25,23,LZ_NORTH,25.34,29.73
2023-01-25,23,LZ_SOUTH,25.33,31.58
2023-01-25,23,LZ_WEST,25.34,51.67
2023-01-25,24,LZ_HOUSTON,22.74,28.02
2023-01-25,24,LZ_NORTH,22.74,26.98
2023-01-25,24,LZ_SOUTH,22.74,28.67
2023-01-25,24,LZ_WEST,22.74,47.95
2023-01-26,1,LZ_HOUSTON,19.1,21.87
2023-01-26,1,LZ_NORTH,18.53,21.02
2023-01-26,1,LZ_SOUTH,19.68,22.84
2023-01-26,1,LZ_WEST,30.6,48.04
2023-01-26,2,LZ_HOUSTON,18.22,20.49
2023-01-26,2,LZ_NORTH,17.44,19.68
2023-01-26,2,LZ_SOUTH,19.0,21.42
2023-01-26,2,LZ_WEST,33.42,45.94
2023-01-26,3,LZ_HOUSTON,19.83,20.21
2023-01-26,3,LZ_NORTH,17.43,19.38
2023-01-26,3,LZ_SOUTH,22.2,21.16
2023-01-26,3,LZ_WEST,64.14,45.8
2023-01-26,4,LZ_HOUSTON,17.57,20.21
2023-01-26,4,LZ_NORTH,15.48,19.34
2023-01-26,4,LZ_SOUTH,19.71,21.07
2023-01-26,4,LZ_WEST,59.67,46.98
2023-01-26,5,LZ_HOUSTON,18.83,22.89
2023-01-26,5,LZ_NORTH,16.66,21.97
2023-01-26,5,LZ_SOUTH,20.82,23.74
2023-01-26,5,LZ_WEST,64.15,50.64
2023-01-26,6,LZ_HOUSTON,23.42,28.5
2023-01-26,6,LZ_NORTH,20.03,27.71
2023-01-26,6,LZ_SOUTH,26.94,28.18
2023-01-26,6,LZ_WEST,91.76,63.12
2023-01-26,7,LZ_HOUSTON,26.99,52.26
2023-01-26,7,LZ_NORTH,25.58,52.26
2023-01-26,7,LZ_SOUTH,26.42,50.73
2023-01-26,7,LZ_WEST,65.96,87.83
2023-01-26,8,LZ_HOUSTON,34.95,50.65
2023-01-26,8,LZ_NORTH,33.23,51.97
2023-01-26,8,LZ_SOUTH,35.3,49.68
2023-01-26,8,LZ_WEST,68.75,84.47
2023-01-26,9,LZ_HOUSTON,27.24,31.97
2023-01-26,9,LZ_NORTH,27.73,31.18
2023-01-26,9,LZ_SOUTH,25.45,31.93
2023-01-26,9,LZ_WEST,50.01,41.19
2023-01-26,10,LZ_HOUSTON,18.44,25.4
2023-01-26,10,LZ_NORTH,18.44,25.0
2023-01-26,10,LZ_SOUTH,18.44,24.99
2023-01-26,10,LZ_WEST,18.44,25.7
2023-01-26,11,LZ_HOUSTON,16.46,23.44
2023-01-26,11,LZ_NORTH,16.45,23.0
2023-01-26,11,LZ_SOUTH,16.44,22.94
2023-01-26,11,LZ_WEST,16.45,23.54
2023-01-26,12,LZ_HOUSTON,16.27,20.73
2023-01-26,12,LZ_NORTH,16.27,20.06
2023-01-26,12,LZ_SOUTH,16.27,19.94
2023-01-26,12,LZ_WEST,16.27,20.67
2023-01-26,13,LZ_HOUSTON,14.43,20.12
2023-01-26,13,LZ_NORTH,14.43,19.41
2023-01-26,13,LZ_SOUTH,14.43,19.34
2023-01-26,13,LZ_WEST,14.43,20.34
2023-01-26,14,LZ_HOUSTON,11.93,19.93
2023-01-26,14,LZ_NORTH,11.93,18.58
2023-01-26,14,LZ_SOUTH,11.93,18.33
2023-01-26,14,LZ_WEST,11.93,19.53
2023-01-26,15,LZ_HOUSTON,11.45,18.27
2023-01-26,15,LZ_NORTH,11.45,17.85
2023-01-26,15,LZ_SOUTH,11.45,17.81
2023-01-26,15,LZ_WEST,11.45,18.97
2023-01-26,16,LZ_HOUSTON,6.59,18.16
2023-01-26,16,LZ_NORTH,6.59,17.73
2023-01-26,16,LZ_SOUTH,6.59,17.68
2023-01-26,16,LZ_WEST,6.59,18.76
2023-01-26,17,LZ_HOUSTON,12.59,20.24
2023-01-26,17,LZ_NORTH,12.59,19.61
2023-01-26,17,LZ_SOUTH,12.59,19.67
2023-01-26,17,LZ_WEST,12.59,21.78
2023-01-26,18,LZ_HOUSTON,20.75,35.38
2023-01-26,18,LZ_NORTH,20.75,34.47
2023-01-26,18,LZ_SOUTH,20.75,35.8
2023-01-26,18,LZ_WEST,20.75,52.06
2023-01-26,19,LZ_HOUSTON,31.6,35.05
2023-01-26,19,LZ_NORTH,31.6,33.77
2023-01-26,19,LZ_SOUTH,31.6,36.37
2023-01-26,19,LZ_WEST,31.6,63.81
2023-01-26,20,LZ_HOUSTON,31.43,32.58
2023-01-26,20,LZ_NORTH,29.37,30.55
2023-01-26,20,LZ_SOUTH,32.81,34.08
2023-01-26,20,LZ_WEST,42.56,64.17
2023-01-26,21,LZ_HOUSTON,39.22,30.67
2023-01-26,21,LZ_NORTH,35.68,27.63
2023-01-26,21,LZ_SOUTH,41.83,32.3
2023-01-26,21,LZ_WEST,67.87,64.66
2023-01-26,22,LZ_HOUSTON,29.32,27.83
2023-01-26,22,LZ_NORTH,26.26,24.61
2023-01-26,22,LZ_SOUTH,31.87,28.65
2023-01-26,22,LZ_WEST,67.39,57.42
2023-01-26,23,LZ_HOUSTON,24.39,24.81
2023-01-26,23,LZ_NORTH,21.61,22.07
2023-01-26,23,LZ_SOUTH,26.65,25.38
2023-01-26,23,LZ_WEST,55.74,50.92
2023-01-26,24,LZ_HOUSTON,22.34,22.66
2023-01-26,24,LZ_NORTH,19.83,20.25
2023-01-26,24,LZ_SOUTH,24.55,23.48
2023-01-26,24,LZ_WEST,58.26,48.9
2023-01-27,1,LZ_HOUSTON,21.7,15.95
2023-01-27,1,LZ_NORTH,19.33,14.5
2023-01-27,1,LZ_SOUTH,23.7,16.99
2023-01-27,1,LZ_WEST,51.67,37.4
2023-01-27,2,LZ_HOUSTON,16.26,15.46
2023-01-27,2,LZ_NORTH,13.72,13.99
2023-01-27,2,LZ_SOUTH,18.57,16.47
2023-01-27,2,LZ_WEST,56.26,35.68
2023-01-27,3,LZ_HOUSTON,14.17,15.33
2023-01-27,3,LZ_NORTH,12.71,13.7
2023-01-27,3,LZ_SOUTH,15.53,16.28
2023-01-27,3,LZ_WEST,25.68,34.63
2023-01-27,4,LZ_HOUSTON,13.66,15.66
2023-01-27,4,LZ_NORTH,10.51,14.23
2023-01-27,4,LZ_SOUTH,17.05,16.64
2023-01-27,4,LZ_WEST,29.83,34.42
2023-01-27,5,LZ_HOUSTON,13.99,16.43
2023-01-27,5,LZ_NORTH,9.26,14.94
2023-01-27,5,LZ_SOUTH,19.72,17.3
2023-01-27,5,LZ_WEST,10.61,38.08
2023-01-27,6,LZ_HOUSTON,18.2,18.55
2023-01-27,6,LZ_NORTH,11.65,17.19
2023-01-27,6,LZ_SOUTH,26.13,19.62
2023-01-27,6,LZ_WEST,13.6,41.94
