Date,Hour Ending,HOUSTON_DA_Forecast,HOUSTON_RT_Actual,NORTH_DA_Forecast,NORTH_RT_Actual,SOUTH_DA_Forecast,SOUTH_RT_Actual,WEST_DA_Forecast,WEST_RT_Actual
09-11-2022,6,1592.43,1652.4765,1592.43,1652.4765,3184.86,3304.953,3715.67,3855.7785
09-11-2022,7,1677.24,1639.7849999999999,1677.24,1639.7849999999999,3354.48,3279.5699999999997,3913.56,3826.1649999999995
09-11-2022,8,1801.7699999999998,1773.0015,1801.7699999999998,1773.0015,3603.5399999999995,3546.003,4204.129999999999,4137.0035
09-11-2022,9,2225.9249999999997,2130.2715,2225.9249999999997,2130.2715,4451.849999999999,4260.543,5193.825,4970.6335
09-11-2022,10,2575.9199999999996,2401.8045,2575.9199999999996,2401.8045,5151.839999999999,4803.609,6010.48,5604.2105
09-11-2022,11,2564.0699999999997,2300.634,2564.0699999999997,2300.634,5128.139999999999,4601.268,5982.829999999999,5368.146
09-11-2022,12,2440.185,2135.0009999999997,2440.185,2135.0009999999997,4880.37,4270.0019999999995,5693.764999999999,4981.669
09-11-2022,13,2201.8199999999997,1933.1055000000001,2201.8199999999997,1933.1055000000001,4403.639999999999,3866.2110000000002,5137.579999999999,4510.5795
09-11-2022,14,2065.845,1780.842,2065.845,1780.842,4131.69,3561.684,4820.304999999999,4155.298
09-11-2022,15,1877.19,1701.7469999999998,1877.19,1701.7469999999998,3754.38,3403.4939999999997,4380.11,3970.7429999999995
09-11-2022,16,1801.8300000000002,1712.8905,1801.8300000000002,1712.8905,3603.6600000000003,3425.781,4204.27,3996.7445
09-11-2022,17,1653.5849999999998,1545.1229999999998,1653.5849999999998,1545.1229999999998,3307.1699999999996,3090.2459999999996,3858.365,3605.287
09-11-2022,18,1503.18,1387.701,1503.18,1387.701,3006.36,2775.402,3507.42,3237.969
09-11-2022,19,1025.52,954.5625,1025.52,954.5625,2051.04,1909.125,2392.88,2227.3125
09-11-2022,20,554.055,373.686,554.055,373.686,1108.11,747.372,1292.7949999999998,871.9339999999999
09-11-2022,21,502.905,384.816,502.905,384.816,1005.81,769.632,1173.445,897.904
09-11-2022,22,661.9799999999999,509.0685,661.9799999999999,509.0685,1323.9599999999998,1018.137,1544.62,1187.8265
09-11-2022,23,683.025,474.264,683.025,474.264,1366.05,948.528,1593.725,1106.616
09-11-2022,24,664.245,443.2005,664.245,443.2005,1328.49,886.401,1549.905,1034.1345
09-12-2022,1,683.055,481.932,683.055,481.932,1366.11,963.864,1593.7949999999998,1124.508
09-12-2022,2,688.725,510.84599999999995,688.725,510.84599999999995,1377.45,1021.6919999999999,1607.0249999999999,1191.974
09-12-2022,3,731.88,536.0894999999999,731.88,536.0894999999999,1463.76,1072.1789999999999,1707.7199999999998,1250.8754999999999
09-12-2022,4,728.94,597.7875,728.94,597.7875,1457.88,1195.575,1700.8600000000001,1394.8374999999999
09-12-2022,5,716.13,627.564,716.13,627.564,1432.26,1255.128,1670.9699999999998,1464.316
09-12-2022,6,768.4799999999999,601.704,768.4799999999999,601.704,1536.9599999999998,1203.408,1793.12,1403.9759999999999
09-12-2022,7,818.3549999999999,637.3455,818.3549999999999,637.3455,1636.7099999999998,1274.691,1909.495,1487.1395
09-12-2022,8,929.22,685.884,929.22,685.884,1858.44,1371.768,2168.18,1600.396
09-12-2022,9,1314.495,1074.7665,1314.495,1074.7665,2628.99,2149.533,3067.1549999999997,2507.7884999999997
09-12-2022,10,1779.7199999999998,1488.2504999999999,1779.7199999999998,1488.2504999999999,3559.4399999999996,2976.5009999999997,4152.679999999999,3472.5845
09-12-2022,11,1975.8,1773.63,1975.8,1773.63,3951.6,3547.26,4610.2,4138.47
09-12-2022,12,2004.99,1936.479,2004.99,1936.479,4009.98,3872.958,4678.3099999999995,4518.451
09-12-2022,13,1924.7699999999998,1888.692,1924.7699999999998,1888.692,3849.5399999999995,3777.384,4491.129999999999,4406.948
09-12-2022,14,1875.3,1842.7064999999998,1875.3,1842.7064999999998,3750.6,3685.4129999999996,4375.7,4299.648499999999
09-12-2022,15,1818.24,1783.8135,1818.24,1783.8135,3636.48,3567.627,4242.5599999999995,4162.2315
09-12-2022,16,1761.93,1730.499,1761.93,1730.499,3523.86,3460.998,4111.17,4037.8309999999997
09-12-2022,17,1705.635,1651.2689999999998,1705.635,1651.2689999999998,3411.27,3302.5379999999996,3979.8149999999996,3852.9609999999993
09-12-2022,18,1625.4599999999998,1517.6069999999997,1625.4599999999998,1517.6069999999997,3250.9199999999996,3035.2139999999995,3792.74,3541.0829999999996
09-12-2022,19,1162.845,1124.6295,1162.845,1124.6295,2325.69,2249.259,2713.305,2624.1355
09-12-2022,20,692.4599999999999,619.4055,692.4599999999999,619.4055,1384.9199999999998,1238.811,1615.7399999999998,1445.2794999999999
09-12-2022,21,1049.85,888.2325,1049.85,888.2325,2099.7,1776.465,2449.6499999999996,2072.5425
09-12-2022,22,1470.06,1464.3194999999998,1470.06,1464.3194999999998,2940.12,2928.6389999999997,3430.14,3416.7454999999995
09-12-2022,23,1790.82,1846.029,1790.82,1846.029,3581.64,3692.058,4178.58,4307.401
09-12-2022,24,1948.2599999999998,1920.804,1948.2599999999998,1920.804,3896.5199999999995,3841.608,4545.94,4481.876
09-13-2022,1,2026.59,1973.1839999999997,2026.59,1973.1839999999997,4053.18,3946.3679999999995,4728.71,4604.096
09-13-2022,2,2052.0449999999996,2025.6555,2052.0449999999996,2025.6555,4104.089999999999,4051.311,4788.105,4726.5295
09-13-2022,3,2008.56,2031.7514999999999,2008.56,2031.7514999999999,4017.12,4063.5029999999997,4686.639999999999,4740.7535
09-13-2022,4,1937.955,1981.6335,1937.955,1981.6335,3875.91,3963.267,4521.8949999999995,4623.8115
09-13-2022,5,1830.765,1817.5125,1830.765,1817.5125,3661.53,3635.025,4271.785,4240.8625
09-13-2022,6,1767.3,1631.2005,1767.3,1631.2005,3534.6,3262.401,4123.7,3806.1344999999997
09-13-2022,7,1648.635,1506.9705,1648.635,1506.9705,3297.27,3013.941,3846.8149999999996,3516.2644999999998
09-13-2022,8,1609.425,1496.7045,1609.425,1496.7045,3218.85,2993.409,3755.325,3492.3105
09-13-2022,9,1860.3,1808.1795,1860.3,1808.1795,3720.6,3616.359,4340.7,4219.0855
09-13-2022,10,2150.58,2121.138,2150.58,2121.138,4301.16,4242.276,5018.0199999999995,4949.322
09-13-2022,11,2153.145,2292.5879999999997,2153.145,2292.5879999999997,4306.29,4585.1759999999995,5024.004999999999,5349.371999999999
09-13-2022,12,2101.47,2134.8089999999997,2101.47,2134.8089999999997,4202.94,4269.6179999999995,4903.429999999999,4981.221
09-13-2022,13,2012.5199999999998,2072.334,2012.5199999999998,2072.334,4025.0399999999995,4144.668,4695.879999999999,4835.446
09-13-2022,14,2022.6599999999999,2117.7855,2022.6599999999999,2117.7855,4045.3199999999997,4235.571,4719.54,4941.4995
09-13-2022,15,2075.0099999999998,2174.5125,2075.0099999999998,2174.5125,4150.0199999999995,4349.025,4841.69,5073.862499999999
09-13-2022,16,2162.265,2257.8165,2162.265,2257.8165,4324.53,4515.633,5045.285,5268.2384999999995
09-13-2022,17,2259.495,2336.0564999999997,2259.495,2336.0564999999997,4518.99,4672.112999999999,5272.155,5450.798499999999
09-13-2022,18,2348.85,2347.218,2348.85,2347.218,4697.7,4694.436,5480.65,5476.842
09-13-2022,19,2079.0449999999996,2154.2715,2079.0449999999996,2154.2715,4158.089999999999,4308.543,4851.105,5026.6335
09-13-2022,20,1695.405,1723.056,1695.405,1723.056,3390.81,3446.112,3955.945,4020.464
09-13-2022,21,1960.485,1900.9755,1960.485,1900.9755,3920.97,3801.951,4574.464999999999,4435.6095
09-13-2022,22,2203.6349999999998,2198.478,2203.6349999999998,2198.478,4407.2699999999995,4396.956,5141.815,5129.782
09-13-2022,23,2350.08,2446.3905,2350.08,2446.3905,4700.16,4892.781,5483.5199999999995,5708.2445
09-13-2022,24,2380.1699999999996,2512.3815,2380.1699999999996,2512.3815,4760.339999999999,5024.763,5553.73,5862.223499999999
09-14-2022,1,2380.005,2459.9804999999997,2380.005,2459.9804999999997,4760.01,4919.960999999999,5553.345,5739.954499999999
09-14-2022,2,2320.53,2357.7525,2320.53,2357.7525,4641.06,4715.505,5414.57,5501.4225
09-14-2022,3,2239.515,2279.9565,2239.515,2279.9565,4479.03,4559.913,5225.535,5319.898499999999
09-14-2022,4,2171.49,2185.332,2171.49,2185.332,4342.98,4370.664,5066.8099999999995,5099.107999999999
09-14-2022,5,2031.7649999999999,2090.961,2031.7649999999999,2090.961,4063.5299999999997,4181.922,4740.785,4878.909
09-14-2022,6,1854.5249999999999,1919.3714999999997,1854.5249999999999,1919.3714999999997,3709.0499999999997,3838.7429999999995,4327.224999999999,4478.5335
09-14-2022,7,1758.5849999999998,1787.5665000000001,1758.5849999999998,1787.5665000000001,3517.1699999999996,3575.1330000000003,4103.365,4170.9885
09-14-2022,8,1887.0149999999999,1763.3295,1887.0149999999999,1763.3295,3774.0299999999997,3526.659,4403.035,4114.4355
09-14-2022,9,2015.2649999999999,1940.9204999999997,2015.2649999999999,1940.9204999999997,4030.5299999999997,3881.8409999999994,4702.285,4528.8144999999995
09-14-2022,10,2420.1749999999997,2417.832,2420.1749999999997,2417.832,4840.349999999999,4835.664,5647.075,5641.607999999999
09-14-2022,11,2625.4649999999997,2804.091,2625.4649999999997,2804.091,5250.929999999999,5608.182,6126.084999999999,6542.878999999999
09-14-2022,12,2753.475,2908.7535,2753.475,2908.7535,5506.95,5817.507,6424.775,6787.0914999999995
09-14-2022,13,2812.26,3049.1699999999996,2812.26,3049.1699999999996,5624.52,6098.339999999999,6561.9400000000005,7114.73
09-14-2022,14,2985.375,3135.816,2985.375,3135.816,5970.75,6271.632,6965.875,7316.903999999999
09-14-2022,15,3065.4,3228.1004999999996,3065.4,3228.1004999999996,6130.8,6456.200999999999,7152.599999999999,7532.234499999999
09-14-2022,16,3181.725,3193.596,3181.725,3193.596,6363.45,6387.192,7424.025,7451.723999999999
09-14-2022,17,3154.35,3216.999,3154.35,3216.999,6308.7,6433.998,7360.15,7506.330999999999
09-14-2022,18,3162.96,2992.8389999999995,3162.96,2992.8389999999995,6325.92,5985.677999999999,7380.24,6983.290999999999
09-14-2022,19,2748.345,2639.7629999999995,2748.345,2639.7629999999995,5496.69,5279.525999999999,6412.804999999999,6159.446999999999
09-14-2022,20,2358.6,2069.0385,2358.6,2069.0385,4717.2,4138.077,5503.4,4827.7564999999995
09-14-2022,21,2125.14,2087.6115,2125.14,2087.6115,4250.28,4175.223,4958.66,4871.0935
09-14-2022,22,2245.3199999999997,2320.7175,2245.3199999999997,2320.7175,4490.639999999999,4641.435,5239.079999999999,5415.0075
09-14-2022,23,2351.745,2351.13,2351.745,2351.13,4703.49,4702.26,5487.405,5485.97
09-14-2022,24,2375.97,2327.109,2375.97,2327.109,4751.94,4654.218,5543.929999999999,5429.920999999999
09-15-2022,1,2369.655,2252.5829999999996,2369.655,2252.5829999999996,4739.31,4505.165999999999,5529.195,5256.026999999999
09-15-2022,2,2328.66,2180.4105,2328.66,2180.4105,4657.32,4360.821,5433.54,5087.6245
09-15-2022,3,2248.095,2114.442,2248.095,2114.442,4496.19,4228.884,5245.554999999999,4933.698
09-15-2022,4,2165.2349999999997,2099.9595,2165.2349999999997,2099.9595,4330.469999999999,4199.919,5052.214999999999,4899.9055
09-15-2022,5,2065.1699999999996,2038.2224999999999,2065.1699999999996,2038.2224999999999,4130.339999999999,4076.4449999999997,4818.73,4755.8525
09-15-2022,6,1943.925,1927.1954999999998,1943.925,1927.1954999999998,3887.85,3854.3909999999996,4535.825,4496.7895
09-15-2022,7,1855.905,1859.28,1855.905,1859.28,3711.81,3718.56,4330.445,4338.32
09-15-2022,8,1814.55,1947.4979999999998,1814.55,1947.4979999999998,3629.1,3894.9959999999996,4233.95,4544.161999999999
09-15-2022,9,2082.3599999999997,2274.5805,2082.3599999999997,2274.5805,4164.719999999999,4549.161,4858.839999999999,5307.3545
09-15-2022,10,2531.76,2902.248,2531.76,2902.248,5063.52,5804.496,5907.4400000000005,6771.911999999999
09-15-2022,11,2815.5449999999996,3155.6775,2815.5449999999996,3155.6775,5631.089999999999,6311.355,6569.605,7363.247499999999
09-15-2022,12,2844.375,3006.7065,2844.375,3006.7065,5688.75,6013.413,6636.875,7015.648499999999
09-15-2022,13,2764.2149999999997,2790.8985000000002,2764.2149999999997,2790.8985000000002,5528.429999999999,5581.7970000000005,6449.834999999999,6512.096500000001
09-15-2022,14,2740.89,2799.9959999999996,2740.89,2799.9959999999996,5481.78,5599.991999999999,6395.409999999999,6533.324
09-15-2022,15,2781.78,2707.23,2781.78,2707.23,5563.56,5414.46,6490.82,6316.87
09-15-2022,16,2718.21,2723.5995000000003,2718.21,2723.5995000000003,5436.42,5447.1990000000005,6342.49,6355.065500000001
09-15-2022,17,2740.0649999999996,2848.8705,2740.0649999999996,2848.8705,5480.129999999999,5697.741,6393.484999999999,6647.3645
09-15-2022,18,2781.5399999999995,3049.0889999999995,2781.5399999999995,3049.0889999999995,5563.079999999999,6098.177999999999,6490.259999999999,7114.540999999999
09-15-2022,19,2391.81,2786.0325,2391.81,2786.0325,4783.62,5572.065,5580.889999999999,6500.742499999999
09-15-2022,20,1984.2749999999999,2090.343,1984.2749999999999,2090.343,3968.5499999999997,4180.686,4629.974999999999,4877.467
09-15-2022,21,2107.68,2107.5675,2107.68,2107.5675,4215.36,4215.135,4917.92,4917.6575
09-15-2022,22,2413.71,2426.364,2413.71,2426.364,4827.42,4852.728,5631.99,5661.516
09-15-2022,23,2556.96,2673.7785,2556.96,2673.7785,5113.92,5347.557,5966.24,6238.816499999999
09-15-2022,24,2575.83,2758.0065,2575.83,2758.0065,5151.66,5516.013,6010.2699999999995,6435.348499999999
09-16-2022,1,2566.755,2749.6365,2566.755,2749.6365,5133.51,5499.273,5989.095,6415.818499999999
09-16-2022,2,2510.145,2689.341,2510.145,2689.341,5020.29,5378.682,5857.004999999999,6275.128999999999
09-16-2022,3,2418.105,2625.6870000000004,2418.105,2625.6870000000004,4836.21,5251.374000000001,5642.245,6126.603
09-16-2022,4,2369.415,2632.458,2369.415,2632.458,4738.83,5264.916,5528.635,6142.402
09-16-2022,5,2259.81,2542.7235,2259.81,2542.7235,4519.62,5085.447,5272.889999999999,5933.0215
09-16-2022,6,2183.46,2378.4555,2183.46,2378.4555,4366.92,4756.911,5094.74,5549.7295
09-16-2022,7,2076.1949999999997,2198.901,2076.1949999999997,2198.901,4152.389999999999,4397.802,4844.454999999999,5130.768999999999
09-16-2022,8,2020.065,2150.022,2020.065,2150.022,4040.13,4300.044,4713.485,5016.718
09-16-2022,9,2199.18,2335.518,2199.18,2335.518,4398.36,4671.036,5131.42,5449.542
09-16-2022,10,2497.02,2973.6614999999997,2497.02,2973.6614999999997,4994.04,5947.322999999999,5826.379999999999,6938.5435
09-16-2022,11,2669.25,3302.0745,2669.25,3302.0745,5338.5,6604.149,6228.25,7704.8405
09-16-2022,12,2623.725,3192.4004999999997,2623.725,3192.4004999999997,5247.45,6384.8009999999995,6122.025,7448.9344999999985
09-16-2022,13,2520.21,3001.1355,2520.21,3001.1355,5040.42,6002.271,5880.49,7002.6494999999995
09-16-2022,14,2419.905,2887.7235,2419.905,2887.7235,4839.81,5775.447,5646.445,6738.0215
09-16-2022,15,2419.455,2875.593,2419.455,2875.593,4838.91,5751.186,5645.3949999999995,6709.717
09-16-2022,16,2508.9,2851.8524999999995,2508.9,2851.8524999999995,5017.8,5703.704999999999,5854.099999999999,6654.322499999999
09-16-2022,17,2598.585,2830.386,2598.585,2830.386,5197.17,5660.772,6063.365,6604.234
09-16-2022,18,2655.75,2923.5389999999998,2655.75,2923.5389999999998,5311.5,5847.0779999999995,6196.75,6821.590999999999
09-16-2022,19,2342.265,2785.3304999999996,2342.265,2785.3304999999996,4684.53,5570.660999999999,5465.285,6499.1044999999995
09-16-2022,20,2034.99,2268.33,2034.99,2268.33,4069.98,4536.66,4748.3099999999995,5292.7699999999995
09-16-2022,21,2308.575,2476.38,2308.575,2476.38,4617.15,4952.76,5386.674999999999,5778.22
09-16-2022,22,2612.1749999999997,2814.1845,2612.1749999999997,2814.1845,5224.349999999999,5628.369,6095.075,6566.4304999999995
09-16-2022,23,2807.655,2964.3389999999995,2807.655,2964.3389999999995,5615.31,5928.677999999999,6551.195,6916.790999999999
09-16-2022,24,2896.14,3025.8315,2896.14,3025.8315,5792.28,6051.663,6757.659999999999,7060.273499999999
09-17-2022,1,2913.15,3002.3565,2913.15,3002.3565,5826.3,6004.713,6797.349999999999,7005.4985
09-17-2022,2,2871.63,2957.292,2871.63,2957.292,5743.26,5914.584,6700.47,6900.347999999999
09-17-2022,3,2830.4100000000003,2929.1085,2830.4100000000003,2929.1085,5660.820000000001,5858.217,6604.29,6834.586499999999
09-17-2022,4,2737.185,2817.153,2737.185,2817.153,5474.37,5634.306,6386.765,6573.357
09-17-2022,5,2684.9100000000003,2706.2925,2684.9100000000003,2706.2925,5369.820000000001,5412.585,6264.79,6314.6825
09-17-2022,6,2576.475,2571.6375,2576.475,2571.6375,5152.95,5143.275,6011.775,6000.487499999999
09-17-2022,7,2435.19,2445.3705,2435.19,2445.3705,4870.38,4890.741,5682.11,5705.8645
09-17-2022,8,2354.025,2353.242,2354.025,2353.242,4708.05,4706.484,5492.724999999999,5490.898
09-17-2022,9,2516.13,2630.286,2516.13,2630.286,5032.26,5260.572,5870.97,6137.334
09-17-2022,10,3061.23,3248.7509999999997,3061.23,3248.7509999999997,6122.46,6497.5019999999995,7142.87,7580.419
09-17-2022,11,3411.1649999999995,3412.0080000000003,3411.1649999999995,3412.0080000000003,6822.329999999999,6824.0160000000005,7959.384999999999,7961.352
09-17-2022,12,3359.865,3472.587,3359.865,3472.587,6719.73,6945.174,7839.684999999999,8102.703
09-17-2022,13,3303.405,3499.6575,3303.405,3499.6575,6606.81,6999.315,7707.945,8165.867499999999
09-17-2022,14,3266.01,3538.0065,3266.01,3538.0065,6532.02,7076.013,7620.69,8255.3485
09-17-2022,15,3257.61,3554.1915,3257.61,3554.1915,6515.22,7108.383,7601.09,8293.1135
09-17-2022,16,3267.075,3548.9655,3267.075,3548.9655,6534.15,7097.931,7623.174999999999,8280.9195
09-17-2022,17,3209.8199999999997,3537.102,3209.8199999999997,3537.102,6419.639999999999,7074.204,7489.579999999999,8253.238
09-17-2022,18,3104.73,3508.983,3104.73,3508.983,6209.46,7017.966,7244.37,8187.6269999999995
09-17-2022,19,2791.095,3135.2145,2791.095,3135.2145,5582.19,6270.429,6512.554999999999,7315.500499999999
09-17-2022,20,2278.365,2396.1675,2278.365,2396.1675,4556.73,4792.335,5316.1849999999995,5591.0575
09-17-2022,21,2433.225,2299.0335,2433.225,2299.0335,4866.45,4598.067,5677.525,5364.411499999999
09-17-2022,22,2673.0899999999997,2551.4955,2673.0899999999997,2551.4955,5346.179999999999,5102.991,6237.209999999999,5953.4895
09-17-2022,23,2840.595,2664.6884999999997,2840.595,2664.6884999999997,5681.19,5329.3769999999995,6628.054999999999,6217.6065
09-17-2022,24,2908.455,2664.381,2908.455,2664.381,5816.91,5328.762,6786.3949999999995,6216.889
09-18-2022,1,2900.7,2654.3025,2900.7,2654.3025,5801.4,5308.605,6768.299999999999,6193.3724999999995
09-18-2022,2,2851.9649999999997,2591.5065,2851.9649999999997,2591.5065,5703.929999999999,5183.013,6654.584999999999,6046.848499999999
09-18-2022,3,2802.1949999999997,2477.3445,2802.1949999999997,2477.3445,5604.389999999999,4954.689,6538.454999999999,5780.4705
09-18-2022,4,2724.33,2421.063,2724.33,2421.063,5448.66,4842.126,6356.7699999999995,5649.147
09-18-2022,5,2606.5499999999997,2368.7925,2606.5499999999997,2368.7925,5213.099999999999,4737.585,6081.95,5527.1825
09-18-2022,6,2591.46,2347.6259999999997,2591.46,2347.6259999999997,5182.92,4695.2519999999995,6046.74,5477.794
09-18-2022,7,2188.08,2328.7079999999996,2188.08,2328.7079999999996,4376.16,4657.415999999999,5105.5199999999995,5433.651999999999
09-18-2022,8,2036.175,2249.1209999999996,2036.175,2249.1209999999996,4072.35,4498.241999999999,4751.075,5247.949
09-18-2022,9,2085.72,2532.7155,2085.72,2532.7155,4171.44,5065.431,4866.679999999999,5909.6695
09-18-2022,10,2550.8399999999997,2999.286,2550.8399999999997,2999.286,5101.679999999999,5998.572,5951.959999999999,6998.334
09-18-2022,11,2746.98,2950.848,2746.98,2950.848,5493.96,5901.696,6409.62,6885.312
09-18-2022,12,2673.36,2937.936,2673.36,2937.936,5346.72,5875.872,6237.84,6855.184
09-18-2022,13,2636.1749999999997,2896.9455000000003,2636.1749999999997,2896.9455000000003,5272.349999999999,5793.8910000000005,6151.075,6759.5395
09-18-2022,14,2634.6,2874.5475,2634.6,2874.5475,5269.2,5749.095,6147.4,6707.2775
09-18-2022,15,2671.38,2788.9425,2671.38,2788.9425,5342.76,5577.885,6233.22,6507.5325
09-18-2022,16,2705.61,2763.0735,2705.61,2763.0735,5411.22,5526.147,6313.09,6447.1715
09-18-2022,17,2853.405,2832.303,2853.405,2832.303,5706.81,5664.606,6657.945,6608.706999999999
09-18-2022,18,2877.93,2875.1925,2877.93,2875.1925,5755.86,5750.385,6715.17,6708.7825
09-18-2022,19,2357.52,2629.575,2357.52,2629.575,4715.04,5259.15,5500.879999999999,6135.674999999999
09-18-2022,20,1890.315,2136.8805,1890.315,2136.8805,3780.63,4273.761,4410.735,4986.0545
09-18-2022,21,2019.4199999999998,2240.8905,2019.4199999999998,2240.8905,4038.8399999999997,4481.781,4711.98,5228.7445
09-18-2022,22,2425.7999999999997,2467.4639999999995,2425.7999999999997,2467.4639999999995,4851.599999999999,4934.927999999999,5660.2,5757.415999999999
09-18-2022,23,2434.8599999999997,2518.191,2434.8599999999997,2518.191,4869.719999999999,5036.382,5681.339999999999,5875.7789999999995
09-18-2022,24,2449.95,2476.707,2449.95,2476.707,4899.9,4953.414,5716.549999999999,5778.983
09-19-2022,1,2419.035,2373.093,2419.035,2373.093,4838.07,4746.186,5644.415,5537.217
09-19-2022,2,2313.6,2300.6369999999997,2313.6,2300.6369999999997,4627.2,4601.273999999999,5398.4,5368.152999999999
09-19-2022,3,2171.97,2231.52,2171.97,2231.52,4343.94,4463.04,5067.929999999999,5206.879999999999
09-19-2022,4,2253.285,2206.806,2253.285,2206.806,4506.57,4413.612,5257.665,5149.214
09-19-2022,5,1962.3,2063.0445,1962.3,2063.0445,3924.6,4126.089,4578.7,4813.7705
09-19-2022,6,1819.425,1810.44,1819.425,1810.44,3638.85,3620.88,4245.325,4224.36
09-19-2022,7,1663.125,1606.923,1663.125,1606.923,3326.25,3213.846,3880.6249999999995,3749.4869999999996
09-19-2022,8,1487.8349999999998,1436.142,1487.8349999999998,1436.142,2975.6699999999996,2872.284,3471.615,3350.998
09-19-2022,9,1596.375,1627.2255,1596.375,1627.2255,3192.75,3254.451,3724.8749999999995,3796.8594999999996
09-19-2022,10,2032.005,2108.3505,2032.005,2108.3505,4064.01,4216.701,4741.345,4919.4845
09-19-2022,11,2173.14,2436.834,2173.14,2436.834,4346.28,4873.668,5070.66,5685.946
09-19-2022,12,2221.71,2384.1479999999997,2221.71,2384.1479999999997,4443.42,4768.295999999999,5183.99,5563.012
09-19-2022,13,2213.52,2334.1935,2213.52,2334.1935,4427.04,4668.387,5164.879999999999,5446.4515
09-19-2022,14,2207.325,2390.301,2207.325,2390.301,4414.65,4780.602,5150.424999999999,5577.369
09-19-2022,15,2233.1699999999996,2460.204,2233.1699999999996,2460.204,4466.339999999999,4920.408,5210.73,5740.476
09-19-2022,16,2304.435,2472.6524999999997,2304.435,2472.6524999999997,4608.87,4945.304999999999,5377.014999999999,5769.522499999999
09-19-2022,17,2382.525,2516.955,2382.525,2516.955,4765.05,5033.91,5559.224999999999,5872.8949999999995
09-19-2022,18,2380.47,2580.345,2380.47,2580.345,4760.94,5160.69,5554.429999999999,6020.804999999999
09-19-2022,19,1983.375,2157.5985,1983.375,2157.5985,3966.75,4315.197,4627.875,5034.3965
09-19-2022,20,1535.7,1449.675,1535.7,1449.675,3071.4,2899.35,3583.2999999999997,3382.575
09-19-2022,21,1666.4099999999999,1592.1525,1666.4099999999999,1592.1525,3332.8199999999997,3184.305,3888.2899999999995,3715.0225
09-19-2022,22,1918.425,1932.93,1918.425,1932.93,3836.85,3865.86,4476.325,4510.17
09-19-2022,23,2231.0099999999998,2176.818,2231.0099999999998,2176.818,4462.0199999999995,4353.636,5205.69,5079.242
09-19-2022,24,2045.0249999999999,2263.7129999999997,2045.0249999999999,2263.7129999999997,4090.0499999999997,4527.4259999999995,4771.724999999999,5281.996999999999
09-20-2022,1,2084.865,2246.604,2084.865,2246.604,4169.73,4493.208,4864.6849999999995,5242.076
09-20-2022,2,2062.875,2170.8269999999998,2062.875,2170.8269999999998,4125.75,4341.6539999999995,4813.375,5065.263
09-20-2022,3,2003.355,1990.0484999999999,2003.355,1990.0484999999999,4006.71,3980.0969999999998,4674.495,4643.4465
09-20-2022,4,1928.0849999999998,1873.185,1928.0849999999998,1873.185,3856.1699999999996,3746.37,4498.865,4370.764999999999
09-20-2022,5,1802.265,1769.4225,1802.265,1769.4225,3604.53,3538.845,4205.285,4128.652499999999
09-20-2022,6,1694.7,1675.7745,1694.7,1675.7745,3389.4,3351.549,3954.2999999999997,3910.1404999999995
09-20-2022,7,1587.135,1670.316,1587.135,1670.316,3174.27,3340.632,3703.3149999999996,3897.404
09-20-2022,8,1502.715,1631.472,1502.715,1631.472,3005.43,3262.944,3506.335,3806.7679999999996
09-20-2022,9,1727.3999999999999,1904.6505,1727.3999999999999,1904.6505,3454.7999999999997,3809.301,4030.6,4444.184499999999
09-20-2022,10,2160.915,2415.315,2160.915,2415.315,4321.83,4830.63,5042.135,5635.735
09-20-2022,11,2321.88,2563.359,2321.88,2563.359,4643.76,5126.718,5417.72,5981.171
09-20-2022,12,2324.6699999999996,2508.927,2324.6699999999996,2508.927,4649.339999999999,5017.854,5424.23,5854.163
09-20-2022,13,2283.1349999999998,2451.2235,2283.1349999999998,2451.2235,4566.2699999999995,4902.447,5327.315,5719.5215
09-20-2022,14,2258.835,2383.3035,2258.835,2383.3035,4517.67,4766.607,5270.615,5561.0415
09-20-2022,15,2303.49,2377.035,2303.49,2377.035,4606.98,4754.07,5374.8099999999995,5546.415
09-20-2022,16,2354.28,2400.864,2354.28,2400.864,4708.56,4801.728,5493.32,5602.016
09-20-2022,17,2384.37,2438.5425,2384.37,2438.5425,4768.74,4877.085,5563.53,5689.9325
09-20-2022,18,2358.525,2447.286,2358.525,2447.286,4717.05,4894.572,5503.224999999999,5710.334
09-20-2022,19,1932.9599999999998,1999.4385,1932.9599999999998,1999.4385,3865.9199999999996,3998.877,4510.24,4665.3565
09-20-2022,20,1496.88,1383.9855,1496.88,1383.9855,2993.76,2767.971,3492.7200000000003,3229.2994999999996
09-20-2022,21,1641.63,1537.8645,1641.63,1537.8645,3283.26,3075.729,3830.47,3588.3505
09-20-2022,22,1843.0949999999998,1931.3505,1843.0949999999998,1931.3505,3686.1899999999996,3862.701,4300.554999999999,4506.4845
09-20-2022,23,1991.73,2147.643,1991.73,2147.643,3983.46,4295.286,4647.37,5011.167
09-20-2022,24,2066.13,2193.381,2066.13,2193.381,4132.26,4386.762,4820.97,5117.889
09-21-2022,1,2151.585,2069.883,2151.585,2069.883,4303.17,4139.766,5020.365,4829.727
09-21-2022,2,2125.605,2030.3849999999998,2125.605,2030.3849999999998,4251.21,4060.7699999999995,4959.745,4737.565
09-21-2022,3,2211.27,1940.9489999999998,2211.27,1940.9489999999998,4422.54,3881.8979999999997,5159.629999999999,4528.880999999999
